customer_id,product_name,journey_length,currently_customer,customer age group at the point of sign up
68456,product1,600,N,under 18
68458,product10,649.5,N,under 18
68468,product10,2735,N,under 18
68477,product5,833,N,under 18
68501,product3,1763,N,under 18
68559,product11,2255,N,under 18
68563,product5,821,N,under 18
68594,product3,386,N,25-35
68597,product5,779,N,above 45
68628,product9,82,N,25-35
68628,product4,82,N,25-35
68650,product3,210,N,25-35
68655,product2,599,N,under 18
68671,product2,204,N,25-35
68691,product5,274,N,above 45
68691,product2,331,N,above 45
68715,product5,821,Y,under 18
68720,product10,1736,N,25-35
68728,product10,3612,N,under 18
68799,product3,233,N,above 45
68799,product9,233,N,above 45
68853,product10,1376,Y,25-35
68864,product10,313.5,N,25-35
68870,product10,903,N,under 18
68888,product5,51,N,under 18
68918,product7,218,N,18 - 25
68927,product11,2080,N,under 18
68940,product2,4,Y,other
68950,product1,220.5,N,under 18
68958,product10,664,N,35-45
68959,product10,261,N,35-45
68992,product4,815.5,N,25-35
69026,product10,631.5,N,under 18
69028,product10,2303,Y,35-45
69046,product3,219,Y,other
69063,product3,607,N,under 18
69075,product10,522,N,under 18
69088,product5,413,Y,25-35
69096,product2,586,N,under 18
69096,product10,129,Y,under 18
69099,product10,23,N,other
69104,product10,650.5,N,above 45
69152,product9,611,N,25-35
69152,product6,611,N,25-35
69168,product11,362,Y,under 18
69204,product11,1783,N,25-35
69206,product10,366,N,under 18
69208,product3,973,Y,under 18
69215,product10,714,N,35-45
69217,product11,1569,N,under 18
69266,product11,993,N,25-35
69269,product5,1505,N,above 45
69302,product5,80,N,25-35
69320,product11,109,N,under 18
69346,product10,226,N,25-35
69348,product1,188,N,under 18
69355,product5,56,N,under 18
69356,product10,631.5,N,under 18
69495,product1,436,N,35-45
69495,product11,580,N,35-45
69504,product11,600,N,under 18
69509,product10,1370.5,N,25-35
69621,product2,909,Y,25-35
69630,product3,1279,N,under 18
69655,product3,260,N,18 - 25
69684,product10,875,N,25-35
69692,product5,698.5,N,25-35
69694,product3,118,N,18 - 25
69717,product11,993,N,25-35
69723,product3,604,N,25-35
69740,product9,357,N,above 45
69740,product6,357,N,above 45
69741,product10,969,N,above 45
69789,product10,505,N,18 - 25
69790,product10,274,N,18 - 25
69794,product3,530,Y,25-35
69800,product10,611,Y,18 - 25
69818,product3,604,N,above 45
69821,product5,764,N,25-35
69849,product10,6342,N,25-35
69856,product3,547.5,N,under 18
69864,product3,609,N,25-35
69864,product9,609,Y,25-35
69865,product2,1428,N,above 45
69866,product2,1146,N,25-35
69906,product2,742,N,35-45
69964,product2,1072,N,18 - 25
69997,product10,542,N,under 18
70007,product3,904,Y,25-35
70013,product11,581,Y,under 18
70039,product10,647,N,18 - 25
70069,product3,178,Y,under 18
70083,product1,1026,N,25-35
70094,product3,3122,N,other
70102,product10,3304,Y,18 - 25
70122,product3,290,N,under 18
70131,product10,1008,N,above 45
70139,product11,265,N,under 18
70148,product10,1543,N,other
70153,product9,3997,N,under 18
70153,product6,3997,Y,under 18
70159,product10,5909,N,18 - 25
70164,product3,635,N,25-35
70168,product9,193,N,under 18
70168,product1,193,N,under 18
70216,product2,1595,N,18 - 25
70228,product2,318,Y,other
70228,product10,714,N,other
70238,product2,770,N,other
70243,product10,315,N,other
70245,product10,742,Y,35-45
70262,product4,273,N,25-35
70333,product11,514,N,under 18
70334,product1,27,Y,under 18
70342,product3,601.5,Y,under 18
70368,product10,7309,N,25-35
70385,product10,1302,Y,18 - 25
70412,product11,179,N,under 18
70420,product10,608,N,18 - 25
70458,product10,154,Y,35-45
70489,product3,385,N,under 18
70491,product4,660,N,above 45
70509,product10,1484,N,18 - 25
70567,product3,1764,N,under 18
70576,product10,1666,Y,35-45
70591,product11,605,N,under 18
70604,product1,150,Y,under 18
70608,product3,601.5,N,under 18
70624,product10,1120,N,under 18
70636,product5,164,N,above 45
70643,product7,140,N,under 18
70652,product9,3079,Y,25-35
70652,product11,3079,N,25-35
70678,product3,601.5,N,under 18
70687,product2,3738,N,under 18
70695,product11,958,N,above 45
70701,product4,130,N,25-35
70709,product1,58,N,under 18
70709,product11,581,N,under 18
70717,product5,1347,Y,under 18
70750,product2,574,N,under 18
70788,product3,875,N,25-35
70795,product10,609,Y,under 18
70815,product5,303,N,25-35
70824,product4,28,N,25-35
70829,product5,482,N,25-35
70842,product3,3263,N,25-35
70842,product9,3263,N,25-35
70852,product5,824,N,above 45
70861,product10,647,N,18 - 25
70867,product10,994,N,above 45
70871,product10,1037,N,25-35
70873,product4,101,N,above 45
70879,product10,467,N,above 45
70881,product5,682,N,25-35
70883,product10,137,N,18 - 25
70887,product3,510,N,under 18
70888,product9,312,N,under 18
70888,product3,312,Y,under 18
70891,product10,852,N,25-35
70904,product3,443,N,25-35
70913,product9,558,N,25-35
70913,product5,558,N,25-35
70921,product10,17,N,other
70951,product2,4694,N,25-35
70958,product10,28,N,18 - 25
70961,product5,579.5,N,under 18
70967,product3,2120,N,18 - 25
70996,product5,691,N,under 18
70998,product2,148,N,25-35
71005,product10,860,Y,25-35
71014,product10,611,N,18 - 25
71018,product1,600,Y,under 18
71064,product2,997.5,N,25-35
71066,product10,903,N,under 18
71121,product10,926,N,under 18
71148,product1,463,N,under 18
71149,product11,193,N,35-45
71203,product9,609,N,25-35
71203,product2,609,N,25-35
71220,product7,677,N,35-45
71233,product5,86,N,above 45
71236,product3,199,N,under 18
71252,product4,182,N,above 45
71297,product10,1386,N,under 18
71326,product5,482,N,25-35
71328,product11,534,N,under 18
71346,product3,277,N,25-35
71346,product9,277,N,25-35
71384,product3,3290,N,25-35
71396,product4,169,Y,above 45
71411,product3,607,N,under 18
71475,product11,1638,Y,25-35
71495,product1,633,N,under 18
71520,product10,602.5,N,under 18
71555,product3,609,N,25-35
71555,product9,609,N,25-35
71580,product2,532,N,18 - 25
71599,product10,2044,N,under 18
71606,product3,815.5,N,25-35
71607,product3,530,Y,under 18
71618,product1,124,N,35-45
71632,product7,126,N,under 18
71632,product8,13,N,under 18
71666,product9,3641,Y,under 18
71666,product5,3641,N,under 18
71670,product10,1498,N,35-45
71676,product10,677,N,35-45
71684,product10,658,Y,18 - 25
71750,product2,1309,N,under 18
71750,product10,161,N,under 18
71757,product10,434,N,other
71769,product11,342,N,above 45
71812,product11,69,N,under 18
71815,product5,485,N,under 18
71829,product5,698.5,N,25-35
71852,product5,218,N,25-35
71869,product5,415,N,above 45
71906,product9,997.5,N,25-35
71906,product8,997.5,N,25-35
71907,product3,312,N,under 18
71907,product9,312,N,under 18
71922,product10,694,N,under 18
71936,product3,1862,N,under 18
71937,product1,42,N,under 18
71960,product11,1026,Y,25-35
71976,product10,958,N,above 45
72001,product11,581,N,under 18
72038,product10,684,N,under 18
72047,product11,390,N,under 18
72067,product3,460,N,under 18
72075,product3,530,Y,under 18
72118,product10,229,N,other
72194,product9,80,N,25-35
72194,product5,80,N,25-35
72208,product1,350,N,under 18
72230,product3,530,N,under 18
72250,product7,286,N,18 - 25
72325,product10,647,N,18 - 25
72334,product10,78,N,35-45
72336,product3,2616,N,under 18
72341,product2,1146,Y,25-35
72356,product11,687,N,35-45
72363,product2,4650,N,25-35
72401,product3,370,N,25-35
72410,product11,1307,N,under 18
72429,product10,85,N,35-45
72492,product3,544,N,above 45
72492,product9,544,N,above 45
72502,product3,604.5,N,18 - 25
72534,product2,3,N,25-35
72541,product5,201,N,above 45
72546,product3,607,N,under 18
72560,product10,2044,N,18 - 25
72585,product10,1556,N,25-35
72605,product11,169,N,under 18
72613,product5,422,Y,25-35
72647,product9,886,N,under 18
72647,product2,886,N,under 18
72655,product3,875,N,25-35
72661,product9,2192,N,above 45
72661,product3,2192,N,above 45
72663,product1,677,Y,35-45
72677,product5,664,N,above 45
72703,product11,605,N,25-35
72714,product11,575.5,N,under 18
72721,product1,262,N,under 18
72754,product9,3529,N,under 18
72754,product6,3529,N,under 18
72755,product3,495,N,25-35
72768,product5,821,N,under 18
72802,product5,1447,Y,25-35
72819,product10,129,N,under 18
72856,product11,581,N,under 18
72869,product3,576,N,25-35
72882,product11,2630,N,under 18
72885,product3,218,Y,25-35
72909,product3,333,N,under 18
72909,product9,333,N,under 18
72921,product10,532,Y,other
72931,product10,123,Y,other
72967,product5,78,N,25-35
72972,product5,635,N,25-35
72999,product4,80,N,25-35
73005,product9,239,Y,25-35
73005,product1,239,N,25-35
73018,product5,3346,N,25-35
73027,product4,92,N,under 18
73031,product11,200,N,under 18
73041,product4,611,N,25-35
73044,product3,530,N,25-35
73045,product1,286,N,under 18
73047,product11,37,N,under 18
73047,product5,1311.5,N,under 18
73089,product7,248,N,35-45
73114,product10,1096,N,under 18
73144,product1,347,Y,35-45
73179,product5,6664,N,25-35
73198,product10,651,N,other
73202,product10,1556,N,25-35
73230,product3,243,N,under 18
73230,product9,243,N,under 18
73233,product10,366,N,above 45
73264,product10,82,Y,25-35
73274,product4,64,N,25-35
73280,product11,10488,N,under 18
73296,product3,3255,N,under 18
73312,product11,575.5,N,under 18
73314,product3,362.5,N,under 18
73333,product1,247,N,under 18
73404,product10,966,N,above 45
73405,product10,2240,N,under 18
73408,product5,3032,N,25-35
73408,product11,2163,Y,25-35
73449,product5,433,N,above 45
73460,product1,600,N,under 18
73472,product2,664,N,35-45
73523,product10,677,N,35-45
73527,product10,630,N,other
73552,product10,152,N,35-45
73555,product10,436,N,35-45
73572,product4,281,N,25-35
73590,product10,100,N,35-45
73616,product10,415,N,35-45
73664,product7,312,N,35-45
73698,product3,599,N,under 18
73703,product5,718.5,N,under 18
73710,product2,677,N,35-45
73728,product10,2212,N,25-35
73825,product5,675,N,25-35
73831,product9,2605,N,under 18
73831,product8,2605,N,under 18
73834,product3,865,N,under 18
73853,product4,154,N,under 18
73860,product3,507.5,N,under 18
73860,product9,507.5,N,under 18
73880,product5,664,N,above 45
73886,product10,5019,N,under 18
73890,product3,339,N,above 45
73890,product9,339,N,above 45
73894,product3,601.5,Y,under 18
73902,product1,222,N,under 18
73902,product11,262,Y,under 18
73913,product4,41,Y,25-35
73938,product2,113,N,35-45
73947,product10,67,N,35-45
73966,product5,664,Y,above 45
73968,product9,479.5,N,under 18
73968,product10,479.5,N,under 18
74018,product3,312,N,under 18
74018,product9,312,Y,under 18
74038,product11,11,N,under 18
74048,product5,821,N,under 18
74081,product1,67,N,35-45
74164,product1,80,N,under 18
74166,product3,504,N,above 45
74206,product3,607,N,under 18
74216,product10,270,Y,above 45
74248,product2,136,N,under 18
74263,product5,522,N,above 45
74292,product5,103,N,above 45
74308,product1,311,N,25-35
74339,product3,882,Y,under 18
74387,product7,198,N,35-45
74404,product3,2919,N,under 18
74410,product11,9979,N,under 18
74412,product10,9,N,above 45
74414,product10,786,N,35-45
74435,product10,609,N,under 18
74439,product11,268,N,under 18
74441,product10,815.5,N,25-35
74450,product3,333,N,under 18
74450,product9,333,N,under 18
74470,product2,28,N,under 18
74470,product10,138,Y,under 18
74547,product1,891,N,above 45
74559,product5,492,Y,above 45
74560,product3,760,N,25-35
74571,product5,65,N,25-35
74596,product7,680,N,under 18
74632,product2,36,Y,25-35
74632,product10,214,N,25-35
74647,product3,625,N,under 18
74654,product3,349,N,under 18
74682,product11,677,N,35-45
74688,product5,724,N,25-35
74690,product10,602,Y,under 18
74694,product4,546,N,under 18
74750,product5,568,N,25-35
74758,product5,74,N,25-35
74758,product4,447,Y,25-35
74772,product10,1750,N,35-45
74787,product10,810,Y,under 18
74802,product3,33,N,other
74804,product3,3156,N,other
74821,product1,542,N,above 45
74836,product5,2653,Y,25-35
74860,product7,896,N,under 18
74894,product10,909,N,25-35
74895,product10,778,N,under 18
74898,product11,35,N,25-35
74955,product5,4868,N,25-35
74973,product10,1283.5,Y,25-35
74977,product3,1195,N,under 18
75015,product11,270,N,under 18
75022,product11,578,N,under 18
75023,product10,433,N,35-45
75024,product10,860,Y,25-35
75063,product9,537,N,under 18
75063,product2,537,N,under 18
75080,product5,742,Y,above 45
75081,product10,1443,N,above 45
75083,product5,664,N,above 45
75101,product10,42,N,18 - 25
75110,product3,460,N,25-35
75115,product5,355,N,above 45
75117,product10,1553,Y,25-35
75121,product10,909,Y,25-35
75145,product5,492,N,above 45
75174,product1,275,N,25-35
75184,product3,1862,N,under 18
75210,product5,664,Y,above 45
75229,product2,592,N,under 18
75241,product10,574,N,under 18
75260,product11,1514,N,under 18
75264,product3,4452,N,under 18
75278,product3,607,N,under 18
75291,product11,27,N,under 18
75301,product10,1037,N,25-35
75321,product5,420,N,above 45
75335,product7,923,N,under 18
75339,product7,3199,N,under 18
75351,product7,29,N,under 18
75364,product11,847.5,Y,25-35
75371,product1,246,N,under 18
75377,product2,157,Y,under 18
75391,product10,761,N,25-35
75409,product10,592,N,under 18
75438,product7,1302,Y,under 18
75448,product10,144,N,25-35
75455,product10,305.5,N,under 18
75459,product10,1030.5,N,25-35
75515,product10,457,N,25-35
75521,product2,186,N,under 18
75522,product11,569.5,N,under 18
75524,product5,73,N,above 45
75534,product3,599,N,under 18
75591,product9,558,N,25-35
75591,product5,558,Y,25-35
75592,product7,333,N,35-45
75595,product11,3005,N,under 18
75612,product5,555,Y,25-35
75628,product10,860,N,25-35
75639,product3,599,N,under 18
75645,product5,406.5,N,above 45
75697,product5,446.5,Y,under 18
75717,product5,1494,N,above 45
75726,product3,1736,Y,under 18
75727,product11,581,Y,under 18
75746,product3,193,N,under 18
75746,product9,193,N,under 18
75749,product9,333,N,under 18
75749,product7,333,N,under 18
75781,product1,581,N,under 18
75786,product3,329.5,N,25-35
75845,product5,88,Y,above 45
75852,product3,428,N,above 45
75853,product10,903,N,under 18
75870,product2,761,N,25-35
75884,product10,1038,N,above 45
75900,product10,2408,N,25-35
75910,product5,300,N,25-35
75935,product10,602.5,N,18 - 25
75960,product5,2772,Y,above 45
75995,product10,1792,N,under 18
76021,product3,1764,N,under 18
76039,product4,532,Y,25-35
76054,product11,575.5,N,under 18
76056,product11,35,N,under 18
76126,product3,547.5,N,under 18
76133,product11,575.5,N,under 18
76154,product9,333,N,under 18
76154,product10,333,N,under 18
76174,product10,599,N,under 18
76192,product3,182,N,25-35
76198,product4,46,Y,25-35
76220,product4,685,N,25-35
76230,product10,599,N,under 18
76247,product5,406.5,N,above 45
76284,product5,164,N,under 18
76287,product4,92,N,under 18
76309,product3,144,N,under 18
76309,product9,144,N,under 18
76320,product5,339,N,above 45
76330,product10,599,N,under 18
76338,product3,6603,N,25-35
76338,product9,114,N,25-35
76338,product2,6603,N,25-35
76338,product7,114,N,25-35
76350,product10,592,N,under 18
76370,product2,67,N,18 - 25
76383,product5,664,N,above 45
76386,product2,1848,N,under 18
76428,product9,533,N,25-35
76428,product10,533,Y,25-35
76439,product3,607,N,25-35
76449,product3,2065,N,under 18
76452,product10,46,N,above 45
76455,product2,933,Y,25-35
76455,product10,0,Y,25-35
76455,product11,662,N,25-35
76547,product11,677,N,35-45
76551,product11,58,N,under 18
76559,product3,1145,N,under 18
76586,product10,644,N,18 - 25
76597,product5,430,N,25-35
76636,product5,345,N,25-35
76648,product5,770,N,under 18
76654,product10,761,Y,25-35
76655,product5,4466,N,25-35
76657,product10,1414,Y,under 18
76662,product3,754.5,N,25-35
76674,product5,635,N,25-35
76749,product4,281,N,25-35
76761,product5,0,Y,above 45
